,Start Date,End Date,Approving,Disapproving,Unsure/NoData,Approve_rolling,Disapprove_rolling,Unsure_rolling,Approve_change,Disapprove_change,Unsure_change
250,11/4/2013,11/10/2013,41,52,7,40.5,52.5,7.0,-1.2345679012345678,0.9523809523809524,0.0
251,11/11/2013,11/17/2013,41,52,7,41.0,52.5,6.5,0.0,0.9523809523809524,-7.6923076923076925
252,11/18/2013,11/24/2013,40,53,7,41.5,51.5,7.0,3.614457831325301,-2.912621359223301,0.0
253,11/25/2013,12/1/2013,42,52,6,41.5,50.5,8.0,-1.2048192771084338,-2.9702970297029703,25.0
254,12/2/2013,12/8/2013,41,51,8,41.0,51.0,8.0,0.0,0.0,0.0
255,12/9/2013,12/15/2013,42,50,8,41.5,51.5,7.0,-1.2048192771084338,2.912621359223301,-14.285714285714285
256,12/16/2013,12/22/2013,40,52,8,42.0,52.0,6.0,4.761904761904762,0.0,-33.33333333333333
257,12/23/2013,12/29/2013,43,51,6,41.0,52.0,7.0,-4.878048780487805,1.9230769230769231,14.285714285714285
258,1/2/2014,1/5/2014,41,53,6,40.5,51.5,8.0,-1.2345679012345678,-2.912621359223301,25.0
259,1/6/2014,1/12/2014,41,51,8,41.0,51.0,8.0,0.0,0.0,0.0
260,1/13/2014,1/19/2014,40,52,8,42.0,50.0,8.0,4.761904761904762,-4.0,0.0
261,1/20/2014,1/26/2014,42,50,8,41.5,50.5,8.0,-1.2048192771084338,0.9900990099009901,0.0
262,1/27/2014,2/2/2014,42,50,8,40.5,52.0,7.5,-3.7037037037037033,3.8461538461538463,-6.666666666666667
263,2/3/2014,2/9/2014,41,51,8,42.5,52.0,5.5,3.5294117647058822,1.9230769230769231,-45.45454545454545
264,2/10/2014,2/16/2014,40,53,7,43.5,52.5,4.0,8.045977011494253,-0.9523809523809524,-75.0
265,2/17/2014,2/23/2014,45,51,4,42.5,53.5,4.0,-5.88235294117647,4.672897196261682,0.0
266,2/24/2014,3/2/2014,42,54,4,41.5,53.5,5.0,-1.2048192771084338,-0.9345794392523363,20.0
267,3/3/2014,3/9/2014,43,53,4,42.0,52.5,5.5,-2.380952380952381,-0.9523809523809524,27.27272727272727
268,3/10/2014,3/16/2014,40,54,6,43.5,51.5,5.0,8.045977011494253,-4.854368932038835,-20.0
269,3/17/2014,3/23/2014,44,51,5,43.5,51.5,5.0,-1.1494252873563218,0.9708737864077669,0.0
270,3/24/2014,3/30/2014,43,52,5,43.5,51.0,5.5,1.1494252873563218,-1.9607843137254901,9.090909090909092
271,3/31/2014,4/6/2014,44,51,5,43.5,50.5,6.0,-1.1494252873563218,-0.9900990099009901,16.666666666666664
272,4/7/2014,4/13/2014,43,51,6,44.0,50.0,6.0,2.272727272727273,-2.0,0.0
273,4/14/2014,4/20/2014,44,50,6,44.0,50.0,6.0,0.0,0.0,0.0
274,4/21/2014,4/27/2014,44,50,6,44.5,50.0,5.5,1.1235955056179776,0.0,-9.090909090909092
275,4/28/2014,5/4/2014,44,50,6,44.5,50.5,5.0,1.1235955056179776,0.9900990099009901,-20.0
276,5/5/2014,5/11/2014,45,50,5,43.5,51.5,5.0,-3.4482758620689653,2.912621359223301,0.0
277,5/12/2014,5/18/2014,44,51,5,43.5,51.5,5.0,-1.1494252873563218,0.9708737864077669,0.0
278,5/19/2014,5/25/2014,43,52,5,44.0,50.5,5.5,2.272727272727273,-2.9702970297029703,9.090909090909092
279,5/26/2014,6/1/2014,44,51,5,43.0,51.0,6.0,-2.3255813953488373,0.0,16.666666666666664
280,6/2/2014,6/8/2014,44,50,6,41.5,53.5,5.0,-6.024096385542169,6.5420560747663545,-20.0
281,6/9/2014,6/15/2014,42,52,6,41.5,53.5,5.0,-1.2048192771084338,2.803738317757009,-20.0
282,6/16/2014,6/22/2014,41,55,4,42.5,52.0,5.5,3.5294117647058822,-5.769230769230769,27.27272727272727
283,6/23/2014,6/29/2014,42,52,6,42.5,52.5,5.0,1.1764705882352942,0.9523809523809524,-20.0
284,6/30/2014,7/6/2014,43,52,5,42.5,52.0,5.5,-1.1764705882352942,0.0,9.090909090909092
285,7/7/2014,7/13/2014,42,53,5,42.0,52.0,6.0,0.0,-1.9230769230769231,16.666666666666664
286,7/14/2014,7/20/2014,43,51,6,41.5,53.5,5.0,-3.614457831325301,4.672897196261682,-20.0
287,7/21/2014,7/27/2014,41,53,6,42.0,53.5,4.5,2.380952380952381,0.9345794392523363,-33.33333333333333
288,7/28/2014,8/3/2014,42,54,4,41.5,53.0,5.5,-1.2048192771084338,-1.8867924528301887,27.27272727272727
289,8/4/2014,8/10/2014,42,53,5,42.0,52.0,6.0,0.0,-1.9230769230769231,16.666666666666664
290,8/11/2014,8/17/2014,41,53,6,42.0,52.0,6.0,2.380952380952381,-1.9230769230769231,0.0
291,8/18/2014,8/24/2014,43,51,6,40.5,53.0,6.5,-6.172839506172839,3.7735849056603774,7.6923076923076925
292,8/25/2014,8/31/2014,41,53,6,40.5,53.5,6.0,-1.2345679012345678,0.9345794392523363,0.0
293,9/1/2014,9/7/2014,40,53,7,42.0,53.0,5.0,4.761904761904762,0.0,-40.0
294,9/8/2014,9/14/2014,41,54,5,42.5,52.0,5.5,3.5294117647058822,-3.8461538461538463,9.090909090909092
295,9/15/2014,9/21/2014,43,52,5,42.5,52.5,5.0,-1.1764705882352942,0.9523809523809524,0.0
296,9/22/2014,9/28/2014,42,52,6,42.0,54.0,4.0,0.0,3.7037037037037033,-50.0
297,9/29/2014,10/5/2014,43,53,4,41.0,54.5,4.5,-4.878048780487805,2.7522935779816518,11.11111111111111
298,10/6/2014,10/12/2014,41,55,4,41.5,53.5,5.0,1.2048192771084338,-2.803738317757009,20.0
299,10/13/2014,10/19/2014,41,54,5,42.0,53.0,5.0,2.380952380952381,-1.8867924528301887,0.0
300,10/20/2014,10/26/2014,42,53,5,41.0,53.5,5.5,-2.4390243902439024,0.9345794392523363,9.090909090909092
301,10/27/2014,11/2/2014,42,53,5,41.0,53.0,6.0,-2.4390243902439024,0.0,16.666666666666664
302,11/3/2014,11/9/2014,40,54,6,42.0,52.5,5.5,4.761904761904762,-2.857142857142857,-9.090909090909092
303,11/10/2014,11/16/2014,42,52,6,42.5,52.5,5.0,1.1764705882352942,0.9523809523809524,-20.0
304,11/17/2014,11/23/2014,42,53,5,43.0,52.0,5.0,2.3255813953488373,-1.9230769230769231,0.0
305,11/24/2014,11/30/2014,43,52,5,43.0,52.0,5.0,0.0,0.0,0.0
306,12/1/2014,12/7/2014,43,52,5,44.0,51.5,4.5,2.272727272727273,-0.9708737864077669,-11.11111111111111
307,12/8/2014,12/14/2014,43,52,5,44.5,50.5,5.0,3.3707865168539324,-2.9702970297029703,0.0
308,12/15/2014,12/21/2014,45,51,4,45.0,49.0,6.0,0.0,-4.081632653061225,33.33333333333333
309,12/22/2014,12/28/2014,44,50,6,46.0,48.0,6.0,4.3478260869565215,-4.166666666666666,0.0
310,12/29/2014,1/4/2015,46,48,6,46.0,48.5,5.5,0.0,1.0309278350515463,-9.090909090909092
311,1/5/2015,1/11/2015,46,48,6,47.5,48.0,4.5,3.1578947368421053,0.0,-33.33333333333333
312,1/12/2015,1/18/2015,46,49,5,48.0,47.5,4.5,4.166666666666666,-3.1578947368421053,-11.11111111111111
313,1/19/2015,1/25/2015,49,47,4,46.5,48.5,5.0,-5.376344086021505,3.0927835051546393,20.0
314,1/26/2015,2/1/2015,47,48,5,46.5,48.5,5.0,-1.0752688172043012,1.0309278350515463,0.0
315,2/2/2015,2/8/2015,46,49,5,46.5,48.5,5.0,1.0752688172043012,-1.0309278350515463,0.0
316,2/9/2015,2/15/2015,47,48,5,45.5,49.5,5.0,-3.296703296703297,3.0303030303030303,0.0
317,2/16/2015,2/22/2015,46,49,5,45.5,49.5,5.0,-1.098901098901099,1.0101010101010102,0.0
318,2/23/2015,3/1/2015,45,50,5,46.5,48.5,5.0,3.225806451612903,-3.0927835051546393,0.0
319,3/2/2015,3/8/2015,46,49,5,46.0,49.0,5.0,0.0,0.0,0.0
320,3/9/2015,3/15/2015,47,48,5,45.5,49.5,5.0,-3.296703296703297,3.0303030303030303,0.0
321,3/16/2015,3/22/2015,45,50,5,46.5,48.5,5.0,3.225806451612903,-3.0927835051546393,0.0
322,3/23/2015,3/29/2015,46,49,5,47.5,48.0,4.5,3.1578947368421053,-2.083333333333333,-11.11111111111111
323,3/30/2015,4/5/2015,47,48,5,47.0,49.0,4.0,0.0,2.0408163265306123,-25.0
324,4/6/2015,4/12/2015,48,48,4,45.5,49.5,5.0,-5.4945054945054945,3.0303030303030303,20.0
325,4/13/2015,4/19/2015,46,50,4,46.5,48.5,5.0,1.0752688172043012,-3.0927835051546393,20.0
326,4/20/2015,4/26/2015,45,49,6,47.5,48.0,4.5,5.263157894736842,-2.083333333333333,-33.33333333333333
327,4/27/2015,5/3/2015,48,48,4,47.0,48.5,4.5,-2.127659574468085,1.0309278350515463,11.11111111111111
328,5/4/2015,5/10/2015,47,48,5,46.5,49.0,4.5,-1.0752688172043012,2.0408163265306123,-11.11111111111111
329,5/11/2015,5/17/2015,47,49,4,46.5,49.0,4.5,-1.0752688172043012,0.0,11.11111111111111
330,5/18/2015,5/24/2015,46,49,5,46.5,49.0,4.5,1.0752688172043012,0.0,-11.11111111111111
331,5/25/2015,5/31/2015,47,49,4,45.5,49.0,5.5,-3.296703296703297,0.0,27.27272727272727
332,6/1/2015,6/7/2015,46,49,5,45.0,49.5,5.5,-2.2222222222222223,1.0101010101010102,9.090909090909092
333,6/8/2015,6/14/2015,45,49,6,46.0,49.5,4.5,2.1739130434782608,1.0101010101010102,-33.33333333333333
334,6/15/2015,6/21/2015,45,50,5,46.5,49.0,4.5,3.225806451612903,-2.0408163265306123,-11.11111111111111
335,6/22/2015,6/28/2015,47,49,4,46.0,49.0,5.0,-2.1739130434782608,0.0,20.0
336,6/29/2015,7/5/2015,46,49,5,46.0,48.5,5.5,0.0,-1.0309278350515463,9.090909090909092
337,7/6/2015,7/12/2015,46,49,5,46.0,49.0,5.0,0.0,0.0,0.0
338,7/13/2015,7/19/2015,46,48,6,46.0,49.5,4.5,0.0,3.0303030303030303,-33.33333333333333
339,7/20/2015,7/26/2015,46,50,4,46.0,49.5,4.5,0.0,-1.0101010101010102,11.11111111111111
340,7/27/2015,8/2/2015,46,49,5,46.0,49.5,4.5,0.0,1.0101010101010102,-11.11111111111111
341,8/3/2015,8/9/2015,46,50,4,45.0,50.0,5.0,-2.2222222222222223,0.0,20.0
342,8/10/2015,8/16/2015,46,49,5,45.0,50.5,4.5,-2.2222222222222223,2.9702970297029703,-11.11111111111111
343,8/17/2015,8/23/2015,44,51,5,46.0,50.0,4.0,4.3478260869565215,-2.0,-25.0
344,8/24/2015,8/30/2015,46,50,4,46.0,49.5,4.5,0.0,-1.0101010101010102,11.11111111111111
345,8/31/2015,9/6/2015,46,50,4,46.0,50.0,4.0,0.0,0.0,0.0
346,9/7/2015,9/13/2015,46,49,5,47.0,50.0,3.0,2.127659574468085,2.0,-66.66666666666666
347,9/14/2015,9/20/2015,46,51,3,47.5,49.0,3.5,3.1578947368421053,-4.081632653061225,14.285714285714285
348,9/21/2015,9/27/2015,48,49,3,46.5,49.5,4.0,-3.225806451612903,1.0101010101010102,25.0
349,9/28/2015,10/4/2015,47,49,4,46.0,50.0,4.0,-2.1739130434782608,2.0,0.0
350,10/5/2015,10/11/2015,46,50,4,46.0,50.0,4.0,0.0,0.0,0.0
351,10/12/2015,10/18/2015,46,50,4,46.5,49.5,4.0,1.0752688172043012,-1.0101010101010102,0.0
352,10/19/2015,10/25/2015,46,50,4,48.0,48.5,3.5,4.166666666666666,-3.0927835051546393,-14.285714285714285
353,10/26/2015,11/1/2015,47,49,4,49.0,47.5,3.5,4.081632653061225,-3.1578947368421053,-14.285714285714285
354,11/2/2015,11/8/2015,49,48,3,46.5,49.5,4.0,-5.376344086021505,3.0303030303030303,25.0
355,11/9/2015,11/15/2015,49,47,4,45.0,50.5,4.5,-8.88888888888889,6.9306930693069315,11.11111111111111
356,11/16/2015,11/22/2015,44,52,4,46.5,49.0,4.5,5.376344086021505,-6.122448979591836,11.11111111111111
357,11/23/2015,11/29/2015,46,49,5,46.0,49.5,4.5,0.0,1.0101010101010102,-11.11111111111111
358,11/30/2015,12/6/2015,47,49,4,45.0,50.5,4.5,-4.444444444444445,2.9702970297029703,11.11111111111111
359,12/7/2015,12/13/2015,45,50,5,46.5,50.0,3.5,3.225806451612903,0.0,-42.857142857142854
360,12/14/2015,12/20/2015,45,51,4,46.5,50.5,3.0,3.225806451612903,-0.9900990099009901,-33.33333333333333
361,12/21/2015,12/27/2015,48,49,3,46.0,50.5,3.5,-4.3478260869565215,2.9702970297029703,14.285714285714285
362,12/28/2015,1/3/2016,45,52,3,47.5,48.0,4.5,5.263157894736842,-8.333333333333332,33.33333333333333
363,1/4/2016,1/10/2016,47,49,4,48.0,47.0,5.0,2.083333333333333,-4.25531914893617,20.0
364,1/11/2016,1/17/2016,48,47,5,48.0,47.5,4.5,0.0,1.0526315789473684,-11.11111111111111
365,1/18/2016,1/24/2016,48,47,5,47.5,49.0,3.5,-1.0526315789473684,4.081632653061225,-42.857142857142854
366,1/25/2016,1/31/2016,48,48,4,47.5,49.0,3.5,-1.0526315789473684,2.0408163265306123,-14.285714285714285
367,2/1/2016,2/7/2016,47,50,3,48.0,48.0,4.0,2.083333333333333,-4.166666666666666,25.0
368,2/8/2016,2/14/2016,48,48,4,48.0,47.5,4.5,0.0,-1.0526315789473684,11.11111111111111
369,2/15/2016,2/21/2016,48,48,4,49.0,46.5,4.5,2.0408163265306123,-3.225806451612903,11.11111111111111
370,2/22/2016,2/28/2016,48,47,5,50.5,45.5,4.0,4.9504950495049505,-3.296703296703297,-25.0
371,2/29/2016,3/6/2016,50,46,4,50.5,45.5,4.0,0.9900990099009901,-1.098901098901099,0.0
372,3/7/2016,3/13/2016,51,45,4,51.5,45.0,3.5,0.9708737864077669,0.0,-14.285714285714285
373,3/14/2016,3/20/2016,50,46,4,52.0,44.5,3.5,3.8461538461538463,-3.3707865168539324,-14.285714285714285
374,3/21/2016,3/27/2016,53,44,3,51.0,45.0,4.0,-3.9215686274509802,2.2222222222222223,25.0
375,3/28/2016,4/3/2016,51,45,4,49.5,46.0,4.5,-3.0303030303030303,2.1739130434782608,11.11111111111111
376,4/4/2016,4/10/2016,51,45,4,49.5,46.0,4.5,-3.0303030303030303,2.1739130434782608,11.11111111111111
377,4/11/2016,4/17/2016,48,47,5,51.0,45.5,3.5,5.88235294117647,-3.296703296703297,-42.857142857142854
378,4/18/2016,4/24/2016,51,45,4,51.5,45.0,3.5,0.9708737864077669,0.0,-14.285714285714285
379,4/25/2016,5/1/2016,51,46,3,51.5,44.5,4.0,0.9708737864077669,-3.3707865168539324,25.0
380,5/2/2016,5/8/2016,52,44,4,51.0,45.0,4.0,-1.9607843137254901,2.2222222222222223,0.0
381,5/9/2016,5/15/2016,51,45,4,51.5,44.5,4.0,0.9708737864077669,-1.1235955056179776,0.0
382,5/16/2016,5/22/2016,51,45,4,51.5,44.0,4.5,0.9708737864077669,-2.272727272727273,11.11111111111111
383,5/23/2016,5/29/2016,52,44,4,52.0,43.5,4.5,0.0,-1.1494252873563218,11.11111111111111
384,5/30/2016,6/5/2016,51,44,5,53.0,43.5,3.5,3.7735849056603774,-1.1494252873563218,-42.857142857142854
385,6/6/2016,6/12/2016,53,43,4,51.5,45.0,3.5,-2.912621359223301,4.444444444444445,-14.285714285714285
386,6/13/2016,6/19/2016,53,44,3,50.5,45.5,4.0,-4.9504950495049505,3.296703296703297,25.0
387,6/20/2016,6/26/2016,50,46,4,51.0,45.0,4.0,1.9607843137254901,-2.2222222222222223,0.0
388,6/27/2016,7/3/2016,51,45,4,50.0,45.5,4.5,-2.0,1.098901098901099,11.11111111111111
389,7/4/2016,7/10/2016,51,45,4,49.0,46.5,4.5,-4.081632653061225,3.225806451612903,11.11111111111111
390,7/11/2016,7/17/2016,49,46,5,51.0,45.5,3.5,3.9215686274509802,-1.098901098901099,-42.857142857142854
391,7/18/2016,7/24/2016,49,47,4,52.5,44.5,3.0,6.666666666666667,-5.617977528089887,-33.33333333333333
392,7/25/2016,7/31/2016,53,44,3,52.0,44.5,3.5,-1.9230769230769231,1.1235955056179776,14.285714285714285
393,8/1/2016,8/7/2016,52,45,3,51.5,44.0,4.5,-0.9708737864077669,-2.272727272727273,33.33333333333333
394,8/8/2016,8/14/2016,52,44,4,51.0,44.5,4.5,-1.9607843137254901,1.1235955056179776,11.11111111111111
395,8/15/2016,8/21/2016,51,44,5,51.5,44.5,4.0,0.9708737864077669,1.1235955056179776,-25.0
396,8/22/2016,8/28/2016,51,45,4,51.5,44.5,4.0,0.9708737864077669,-1.1235955056179776,0.0
397,8/29/2016,9/4/2016,52,44,4,51.5,44.5,4.0,-0.9708737864077669,1.1235955056179776,0.0
398,9/5/2016,9/11/2016,51,45,4,52.5,43.5,4.0,2.857142857142857,-3.4482758620689653,0.0
399,9/12/2016,9/18/2016,52,44,4,53.0,43.5,3.5,1.8867924528301887,-1.1494252873563218,-14.285714285714285
400,9/19/2016,9/25/2016,53,43,4,52.5,44.5,3.0,-0.9523809523809524,3.3707865168539324,-33.33333333333333
401,9/26/2016,10/2/2016,53,44,3,53.0,44.0,3.0,0.0,0.0,0.0
402,10/3/2016,10/9/2016,52,45,3,54.5,42.5,3.0,4.587155963302752,-5.88235294117647,0.0
403,10/10/2016,10/16/2016,54,43,3,54.5,43.0,2.5,0.9174311926605505,0.0,-20.0
404,10/17/2016,10/23/2016,55,42,3,53.5,44.5,2.0,-2.803738317757009,5.617977528089887,-50.0
405,10/24/2016,10/30/2016,54,44,2,55.0,43.0,2.0,1.8181818181818181,-2.3255813953488373,0.0
406,10/31/2016,11/6/2016,53,45,2,56.5,41.0,2.5,6.1946902654867255,-9.75609756097561,20.0
407,11/7/2016,11/13/2016,57,41,2,56.0,40.5,3.5,-1.7857142857142856,-1.2345679012345678,42.857142857142854
408,11/14/2016,11/20/2016,56,41,3,55.0,41.5,3.5,-1.8181818181818181,1.2048192771084338,14.285714285714285
409,11/21/2016,11/27/2016,56,40,4,55.5,41.5,3.0,-0.9009009009009009,3.614457831325301,-33.33333333333333
410,11/28/2016,12/4/2016,54,43,3,56.5,40.0,3.5,4.424778761061947,-7.5,14.285714285714285
411,12/5/2016,12/11/2016,57,40,3,56.0,40.0,4.0,-1.7857142857142856,0.0,25.0
412,12/12/2016,12/18/2016,56,40,4,55.5,40.0,4.5,-0.9009009009009009,0.0,11.11111111111111
413,12/19/2016,12/25/2016,56,40,4,55.0,41.0,4.0,-1.8181818181818181,2.4390243902439024,0.0
414,12/26/2016,1/1/2017,55,40,5,56.0,40.5,3.5,1.7857142857142856,1.2345679012345678,-42.857142857142854
415,1/2/2017,1/8/2017,55,42,3,58.0,38.0,4.0,5.172413793103448,-10.526315789473683,25.0
416,1/9/2017,1/15/2017,57,39,4,,,,,,
417,1/16/2017,1/19/2017,59,37,4,,,,,,
